_time,sensor_id,shipment_id,health_score,is_breach,temperature_c,product_type,battery_pct,hours_until_dead,minutes_to_breach
2026-04-18 17:56:15.115225+00:00,SENSOR-002,SHP-BETA,0.78,True,10.21,,,,
2026-04-18 17:56:20.114536+00:00,SENSOR-002,SHP-BETA,0.78,True,12.51,,,,
2026-04-18 17:56:25.116081+00:00,SENSOR-002,SHP-BETA,0.78,True,12.59,,,,
2026-04-18 17:56:30.121672+00:00,SENSOR-002,SHP-BETA,0.78,True,12.57,,,,
2026-04-18 17:56:35.122729+00:00,SENSOR-002,SHP-BETA,0.78,True,12.57,,,,
2026-04-18 17:56:40.122941+00:00,SENSOR-002,SHP-BETA,0.78,True,12.55,,,,
2026-04-18 17:56:45.125236+00:00,SENSOR-002,SHP-BETA,0.78,True,12.59,,,,
2026-04-18 17:56:50.128902+00:00,SENSOR-002,SHP-BETA,0.77,True,12.62,,,,
2026-04-18 17:56:55.126159+00:00,SENSOR-002,SHP-BETA,0.77,True,14.77,,,,
2026-04-18 17:57:00.125440+00:00,SENSOR-002,SHP-BETA,0.77,True,14.72,,,,
2026-04-18 17:57:05.127397+00:00,SENSOR-002,SHP-BETA,0.77,True,14.72,,,,
2026-04-18 17:57:10.133703+00:00,SENSOR-002,SHP-BETA,0.77,True,18.9,,,,
2026-04-18 17:57:15.161697+00:00,SENSOR-002,SHP-BETA,0.77,True,18.8,,,,
2026-04-18 18:25:38.854499+00:00,SENSOR-002,SHP-BETA,1.0,False,3.98,food,,,
2026-04-18 18:25:43.853484+00:00,SENSOR-002,SHP-BETA,1.0,False,6.79,food,,,
2026-04-18 18:25:48.856212+00:00,SENSOR-002,SHP-BETA,1.0,False,6.73,food,,,
2026-04-18 18:25:53.856724+00:00,SENSOR-002,SHP-BETA,1.0,False,6.68,food,,,
2026-04-18 18:25:58.856779+00:00,SENSOR-002,SHP-BETA,1.0,False,6.66,food,,,
2026-04-18 18:26:03.857090+00:00,SENSOR-002,SHP-BETA,1.0,False,6.65,food,,,
2026-04-18 18:26:08.856702+00:00,SENSOR-002,SHP-BETA,0.99,False,6.65,food,,,
2026-04-18 18:26:13.859277+00:00,SENSOR-002,SHP-BETA,0.99,False,6.71,food,,,
2026-04-18 18:26:18.860029+00:00,SENSOR-002,SHP-BETA,0.99,False,6.67,food,,,
2026-04-18 18:26:23.861614+00:00,SENSOR-002,SHP-BETA,0.99,False,6.58,food,,,
2026-04-18 18:26:28.863505+00:00,SENSOR-002,SHP-BETA,0.99,False,6.51,food,,,
2026-04-18 18:26:33.862619+00:00,SENSOR-002,SHP-BETA,0.99,False,6.41,food,,,
2026-04-18 18:26:38.864367+00:00,SENSOR-002,SHP-BETA,0.99,False,6.42,food,,,
2026-04-18 18:26:43.866170+00:00,SENSOR-002,SHP-BETA,0.99,False,6.5,food,,,
2026-04-18 18:26:48.866362+00:00,SENSOR-002,SHP-BETA,0.99,False,6.57,food,,,
2026-04-18 18:26:53.881376+00:00,SENSOR-002,SHP-BETA,0.99,False,6.6,food,,,
2026-04-18 18:26:58.887789+00:00,SENSOR-002,SHP-BETA,0.99,False,6.64,food,,,
2026-04-18 18:27:03.889757+00:00,SENSOR-002,SHP-BETA,0.99,False,6.55,food,,,
2026-04-18 18:27:08.890042+00:00,SENSOR-002,SHP-BETA,0.98,False,6.56,food,,,
2026-04-18 18:27:13.892680+00:00,SENSOR-002,SHP-BETA,0.98,False,10.65,food,,,
2026-04-18 18:27:18.889489+00:00,SENSOR-002,SHP-BETA,0.98,False,10.71,food,,,
2026-04-18 18:27:25.517571+00:00,SENSOR-002,SHP-BETA,0.78,True,10.72,food,,,
2026-04-18 18:27:28.893484+00:00,SENSOR-002,SHP-BETA,0.78,True,10.8,food,,,
2026-04-18 18:27:33.892512+00:00,SENSOR-002,SHP-BETA,0.78,True,10.82,food,,,
2026-04-18 18:29:14.886220+00:00,SENSOR-002,SHP-BETA,1.0,False,3.96,food,,,
2026-04-18 18:29:19.883867+00:00,SENSOR-002,SHP-BETA,1.0,False,3.93,food,,,
2026-04-18 18:29:24.886082+00:00,SENSOR-002,SHP-BETA,1.0,False,3.93,food,,,
2026-04-18 18:29:29.887640+00:00,SENSOR-002,SHP-BETA,1.0,False,4.01,food,,,
2026-04-18 18:29:34.886634+00:00,SENSOR-002,SHP-BETA,1.0,False,4.03,food,,,
2026-04-18 18:34:10.072434+00:00,SENSOR-002,SHP-BETA,1.0,False,4.01,food,,,
2026-04-18 18:34:15.079112+00:00,SENSOR-002,SHP-BETA,1.0,False,3.96,food,,,
2026-04-18 18:34:20.072430+00:00,SENSOR-002,SHP-BETA,1.0,False,3.91,food,,,
2026-04-18 18:34:25.076172+00:00,SENSOR-002,SHP-BETA,1.0,False,3.94,food,,,
2026-04-18 18:34:30.745715+00:00,SENSOR-002,SHP-BETA,1.0,False,3.89,food,,,
2026-04-18 18:34:35.087968+00:00,SENSOR-002,SHP-BETA,1.0,False,3.79,food,,,
2026-04-18 18:34:40.215182+00:00,SENSOR-002,SHP-BETA,0.99,False,3.84,food,,,
2026-04-18 18:34:45.081931+00:00,SENSOR-002,SHP-BETA,0.99,False,3.85,food,,,
2026-04-18 18:34:50.635946+00:00,SENSOR-002,SHP-BETA,0.99,False,3.81,food,,,
2026-04-18 18:34:55.095271+00:00,SENSOR-002,SHP-BETA,0.99,False,3.76,food,,,
2026-04-18 18:35:00.103534+00:00,SENSOR-002,SHP-BETA,0.99,False,3.77,food,,,
2026-04-18 18:35:05.082311+00:00,SENSOR-002,SHP-BETA,0.99,False,3.84,food,,,
2026-04-18 18:35:10.083116+00:00,SENSOR-002,SHP-BETA,0.99,False,3.83,food,,,
2026-04-18 18:35:15.235887+00:00,SENSOR-002,SHP-BETA,0.99,False,3.84,food,,,
2026-04-18 18:35:20.085209+00:00,SENSOR-002,SHP-BETA,0.99,False,3.78,food,,,
2026-04-18 18:35:25.086457+00:00,SENSOR-002,SHP-BETA,0.99,False,3.74,food,,,
2026-04-18 18:37:56.709563+00:00,SENSOR-002,SHP-BETA,1.0,False,4.07,food,,,
2026-04-18 18:38:01.711454+00:00,SENSOR-002,SHP-BETA,1.0,False,4.04,food,,,
2026-04-18 18:38:06.714796+00:00,SENSOR-002,SHP-BETA,1.0,False,4.04,food,,,
2026-04-18 18:38:11.717587+00:00,SENSOR-002,SHP-BETA,1.0,False,3.95,food,,,
2026-04-18 18:38:16.717595+00:00,SENSOR-002,SHP-BETA,1.0,False,4.03,food,,,
2026-04-18 18:38:21.720743+00:00,SENSOR-002,SHP-BETA,1.0,False,4.01,food,,,
2026-04-18 18:38:26.721789+00:00,SENSOR-002,SHP-BETA,0.99,False,3.96,food,,,
2026-04-18 18:38:31.721567+00:00,SENSOR-002,SHP-BETA,0.99,False,3.94,food,,,
2026-04-18 18:38:36.722753+00:00,SENSOR-002,SHP-BETA,0.99,False,4.04,food,,,
2026-04-19 06:03:35.055446+00:00,SENSOR-002,SHP-BETA,1.0,False,3.95,food,,-1.0,-1.0
2026-04-19 06:03:40.054651+00:00,SENSOR-002,SHP-BETA,1.0,False,3.96,food,,1.4,33.7
2026-04-19 06:03:45.067616+00:00,SENSOR-002,SHP-BETA,1.0,False,3.88,food,,1.4,-1.0
2026-04-19 06:03:50.058720+00:00,SENSOR-002,SHP-BETA,1.0,False,3.84,food,,1.4,-1.0
2026-04-19 06:03:55.061578+00:00,SENSOR-002,SHP-BETA,1.0,False,3.87,food,,1.4,11.5
2026-04-19 06:04:00.065494+00:00,SENSOR-002,SHP-BETA,1.0,False,3.96,food,,1.4,3.7
2026-04-19 06:04:05.069545+00:00,SENSOR-002,SHP-BETA,0.99,False,4.05,food,,1.4,3.7
2026-04-19 06:04:10.070757+00:00,SENSOR-002,SHP-BETA,0.99,False,4.05,food,,1.4,-1.0
2026-04-19 06:04:15.075506+00:00,SENSOR-002,SHP-BETA,0.99,False,4.07,food,,1.4,16.4
2026-04-19 06:04:20.073088+00:00,SENSOR-002,SHP-BETA,0.99,False,3.97,food,,1.4,-1.0
2026-04-19 06:04:25.076160+00:00,SENSOR-002,SHP-BETA,0.99,False,4.0,food,,1.4,11.1
2026-04-19 06:04:30.076012+00:00,SENSOR-002,SHP-BETA,0.99,False,3.97,food,,1.4,-1.0
2026-04-19 06:04:35.082127+00:00,SENSOR-002,SHP-BETA,0.99,False,4.06,food,,1.4,3.6
2026-04-19 06:04:40.088443+00:00,SENSOR-002,SHP-BETA,0.99,False,4.04,food,,1.4,-1.0
2026-04-19 06:04:45.088506+00:00,SENSOR-002,SHP-BETA,0.99,False,4.04,food,,1.4,-1.0
2026-04-19 06:04:50.092831+00:00,SENSOR-002,SHP-BETA,0.99,False,3.98,food,,1.4,-1.0
2026-04-19 06:04:55.096274+00:00,SENSOR-002,SHP-BETA,0.99,False,3.99,food,,1.4,33.4
2026-04-19 06:05:00.097379+00:00,SENSOR-002,SHP-BETA,0.99,False,3.93,food,,1.4,-1.0
2026-04-19 06:05:05.097825+00:00,SENSOR-002,SHP-BETA,0.98,False,4.03,food,,1.4,3.3
2026-04-19 06:05:10.101061+00:00,SENSOR-002,SHP-BETA,0.98,False,3.99,food,,1.4,-1.0
2026-04-19 06:05:15.100115+00:00,SENSOR-002,SHP-BETA,0.98,False,3.97,food,,1.4,-1.0
2026-04-19 06:05:20.100861+00:00,SENSOR-002,SHP-BETA,0.98,False,4.04,food,,1.4,4.7
2026-04-19 06:05:25.105527+00:00,SENSOR-002,SHP-BETA,0.98,False,4.03,food,,1.4,-1.0
2026-04-19 06:05:30.109826+00:00,SENSOR-002,SHP-BETA,0.98,False,4.11,food,,1.4,4.1
2026-04-19 06:05:35.111936+00:00,SENSOR-002,SHP-BETA,0.98,False,4.03,food,,1.4,-1.0
2026-04-19 06:05:40.124288+00:00,SENSOR-002,SHP-BETA,0.98,False,4.12,food,,1.4,3.6
2026-04-19 06:05:45.115412+00:00,SENSOR-002,SHP-BETA,0.98,False,7.66,food,,1.4,0.0
2026-04-19 06:05:50.123066+00:00,SENSOR-002,SHP-BETA,0.98,False,7.7,food,,1.4,0.6
2026-04-19 06:05:55.119443+00:00,SENSOR-002,SHP-BETA,0.98,False,7.72,food,,1.3,1.2
2026-04-19 06:06:00.123293+00:00,SENSOR-002,SHP-BETA,0.98,False,7.64,food,,1.3,-1.0
2026-04-19 06:06:05.128188+00:00,SENSOR-002,SHP-BETA,0.98,False,7.66,food,,1.3,1.4
2026-04-19 06:06:10.135442+00:00,SENSOR-002,SHP-BETA,0.97,False,7.61,food,,1.3,-1.0
2026-04-19 06:06:15.138088+00:00,SENSOR-002,SHP-BETA,0.97,False,7.67,food,,1.3,0.5
2026-04-19 06:06:20.162192+00:00,SENSOR-002,SHP-BETA,0.97,False,7.71,food,,1.3,0.6
2026-04-19 06:06:25.139460+00:00,SENSOR-002,SHP-BETA,0.97,False,7.77,food,,1.3,0.3
2026-04-19 06:06:30.142868+00:00,SENSOR-002,SHP-BETA,0.97,False,7.77,food,,1.3,-1.0
2026-04-19 06:06:35.142348+00:00,SENSOR-002,SHP-BETA,0.97,False,7.72,food,,1.3,-1.0
2026-04-19 06:06:40.167956+00:00,SENSOR-002,SHP-BETA,0.97,False,7.8,food,,1.3,0.2
2026-04-19 06:06:45.148272+00:00,SENSOR-002,SHP-BETA,0.97,False,12.54,food,,1.3,0.0
2026-04-19 06:06:50.174648+00:00,SENSOR-002,SHP-BETA,0.97,False,12.63,food,,1.3,0.0
2026-04-19 06:06:57.441807+00:00,SENSOR-002,SHP-BETA,0.77,True,12.63,food,,1.3,-1.0
2026-04-19 06:07:01.487879+00:00,SENSOR-002,SHP-BETA,0.77,True,12.55,food,,1.3,-1.0
2026-04-19 06:07:05.165780+00:00,SENSOR-002,SHP-BETA,0.77,True,12.46,food,,1.3,-1.0
2026-04-19 06:07:10.156601+00:00,SENSOR-002,SHP-BETA,0.76,True,12.54,food,,1.3,-1.0
2026-04-19 06:07:15.158244+00:00,SENSOR-002,SHP-BETA,0.76,True,12.56,food,,1.3,-1.0
2026-04-19 06:07:20.158010+00:00,SENSOR-002,SHP-BETA,0.76,True,12.58,food,,1.3,-1.0
2026-04-19 06:07:25.158644+00:00,SENSOR-002,SHP-BETA,0.76,True,12.51,food,,1.3,-1.0
2026-04-19 06:07:30.162240+00:00,SENSOR-002,SHP-BETA,0.76,True,12.58,food,,1.3,-1.0
2026-04-19 06:07:35.169066+00:00,SENSOR-002,SHP-BETA,0.76,True,16.23,food,,1.3,-1.0
2026-04-19 06:07:40.175155+00:00,SENSOR-002,SHP-BETA,0.76,True,16.14,food,,1.3,-1.0
2026-04-19 06:07:45.250181+00:00,SENSOR-002,SHP-BETA,0.76,True,16.07,food,,1.3,-1.0
2026-04-19 06:07:50.245186+00:00,SENSOR-002,SHP-BETA,0.76,True,16.14,food,,1.3,-1.0
2026-04-19 06:07:55.248464+00:00,SENSOR-002,SHP-BETA,0.76,True,19.01,food,,1.3,-1.0
2026-04-19 06:08:00.248087+00:00,SENSOR-002,SHP-BETA,0.76,True,19.02,food,,1.3,-1.0
2026-04-19 06:08:05.250851+00:00,SENSOR-002,SHP-BETA,0.76,True,19.05,food,,1.3,-1.0
2026-04-19 06:08:10.255062+00:00,SENSOR-002,SHP-BETA,0.76,True,19.12,food,,1.3,-1.0
2026-04-19 06:11:31.420427+00:00,SENSOR-002,SHP-BETA,1.0,False,0.38,food,99.9,-1.0,-1.0
2026-04-19 06:11:35.910913+00:00,SENSOR-002,SHP-BETA,1.0,False,0.31,food,99.8,1.4,-1.0
2026-04-19 06:11:43.226101+00:00,SENSOR-002,SHP-BETA,0.8,True,0.29,food,99.7,1.4,-1.0
2026-04-19 06:11:45.917312+00:00,SENSOR-002,SHP-BETA,0.8,True,0.2,food,99.6,1.4,-1.0
2026-04-19 06:11:50.924285+00:00,SENSOR-002,SHP-BETA,1.0,False,4.26,food,99.5,1.4,0.1
2026-04-19 06:11:55.920369+00:00,SENSOR-002,SHP-BETA,1.0,False,4.17,food,99.4,1.4,-1.0
2026-04-19 06:12:00.920231+00:00,SENSOR-002,SHP-BETA,0.99,False,4.14,food,99.3,1.4,-1.0
2026-04-19 06:12:05.921799+00:00,SENSOR-002,SHP-BETA,0.99,False,4.17,food,99.2,1.4,10.6
2026-04-19 06:12:10.922372+00:00,SENSOR-002,SHP-BETA,0.99,False,4.25,food,99.1,1.4,3.9
2026-04-19 06:12:15.923305+00:00,SENSOR-002,SHP-BETA,0.99,False,4.16,food,99.0,1.4,-1.0
2026-04-19 06:12:20.923177+00:00,SENSOR-002,SHP-BETA,0.99,False,4.19,food,98.9,1.4,10.6
2026-04-19 06:12:25.928541+00:00,SENSOR-002,SHP-BETA,0.99,False,4.18,food,98.8,1.4,-1.0
2026-04-19 06:12:30.933731+00:00,SENSOR-002,SHP-BETA,0.99,False,4.14,food,98.7,1.4,-1.0
2026-04-19 06:12:35.932860+00:00,SENSOR-002,SHP-BETA,0.99,False,4.13,food,98.6,1.4,-1.0
2026-04-19 06:12:42.168552+00:00,SENSOR-002,SHP-BETA,0.99,False,4.12,food,98.5,1.4,-1.0
2026-04-19 06:12:45.933655+00:00,SENSOR-002,SHP-BETA,0.99,False,4.04,food,98.4,1.4,-1.0
2026-04-19 06:17:12.162219+00:00,SENSOR-002,SHP-BETA,1.0,False,3.97,food,99.9,-1.0,-1.0
2026-04-19 06:17:17.163069+00:00,SENSOR-002,SHP-BETA,1.0,False,3.88,food,99.8,1.4,-1.0
2026-04-19 06:17:22.174864+00:00,SENSOR-002,SHP-BETA,1.0,False,3.97,food,99.7,1.4,-1.0
2026-04-19 06:17:27.177115+00:00,SENSOR-002,SHP-BETA,1.0,False,4.02,food,99.6,1.4,-1.0
2026-04-19 06:17:32.177664+00:00,SENSOR-002,SHP-BETA,1.0,False,3.99,food,99.5,1.4,60.1
2026-04-19 06:17:37.201863+00:00,SENSOR-002,SHP-BETA,1.0,False,4.07,food,99.4,1.4,6.2
2026-04-19 06:17:42.188477+00:00,SENSOR-002,SHP-BETA,0.99,False,4.12,food,99.3,1.4,7.8
2026-04-19 06:17:47.190336+00:00,SENSOR-002,SHP-BETA,0.99,False,6.65,food,99.2,1.4,0.2
2026-04-19 06:17:52.190835+00:00,SENSOR-002,SHP-BETA,0.99,False,6.61,food,99.1,1.4,0.2
2026-04-19 06:17:57.191140+00:00,SENSOR-002,SHP-BETA,0.99,False,6.56,food,99.0,1.4,0.2
2026-04-19 06:18:02.194034+00:00,SENSOR-002,SHP-BETA,0.99,False,6.58,food,98.9,1.4,0.2
2026-04-19 06:18:07.198233+00:00,SENSOR-002,SHP-BETA,0.99,False,6.6,food,98.8,1.4,-1.0
2026-04-19 06:18:12.200974+00:00,SENSOR-002,SHP-BETA,0.99,False,6.59,food,98.7,1.4,-1.0
2026-04-19 06:18:17.209147+00:00,SENSOR-002,SHP-BETA,0.99,False,6.64,food,98.6,1.4,5.1
2026-04-19 06:18:22.213774+00:00,SENSOR-002,SHP-BETA,0.99,False,6.66,food,98.5,1.4,5.0
2026-04-19 06:18:27.214457+00:00,SENSOR-002,SHP-BETA,0.99,False,6.75,food,98.4,1.4,2.5
2026-04-19 06:18:32.214657+00:00,SENSOR-002,SHP-BETA,0.99,False,6.76,food,98.3,1.4,2.2
2026-04-19 06:18:37.217726+00:00,SENSOR-002,SHP-BETA,0.99,False,6.86,food,98.2,1.4,1.6
2026-04-19 06:18:42.218647+00:00,SENSOR-002,SHP-BETA,0.98,False,6.95,food,98.1,1.4,1.1
2026-04-19 06:18:47.222508+00:00,SENSOR-002,SHP-BETA,0.98,False,6.91,food,98.0,1.4,2.0
2026-04-19 06:18:52.228145+00:00,SENSOR-002,SHP-BETA,0.98,False,6.89,food,97.9,1.4,2.6
2026-04-19 06:18:57.224605+00:00,SENSOR-002,SHP-BETA,0.98,False,6.83,food,97.8,1.4,-1.0
2026-04-19 06:19:02.228029+00:00,SENSOR-002,SHP-BETA,0.98,False,6.75,food,97.7,1.4,-1.0
2026-04-19 06:19:07.230278+00:00,SENSOR-002,SHP-BETA,0.98,False,6.75,food,97.6,1.4,-1.0
2026-04-19 06:19:12.232852+00:00,SENSOR-002,SHP-BETA,0.98,False,6.68,food,97.5,1.4,-1.0
2026-04-19 06:19:17.232839+00:00,SENSOR-002,SHP-BETA,0.98,False,6.76,food,97.4,1.4,-1.0
2026-04-19 06:19:22.239579+00:00,SENSOR-002,SHP-BETA,0.98,False,6.81,food,97.3,1.4,6.0
